	t	AveExpr	lods	logFC	CI.L	CI.R	adj.P.Val	P.Value
DDX52	-0.703842749185254	4.9685082059973995	-6.735113005215693	-0.14239577432072537	-0.5485940708769586	0.26380252223550776	0.6194170723089427	0.4847450121432747
ZNF517	-0.7036560603297727	3.798848543752561	-6.55113473381049	-0.1633513233176349	-0.6294510645958131	0.30274841796054336	0.6194611702316143	0.4848603016687425
EMX2	0.7036291875461388	-0.2749095090252297	-5.943836569641737	0.36473357622278224	-0.6760214953086038	1.4054886477541682	0.6194611702316143	0.48487689819008495
NRARP	-0.7036061326783865	4.03618474752514	-6.596198559940313	-0.2307596520619679	-0.8892461837164082	0.42772687959247235	0.6194611702316143	0.4848911370347525
LOC100133161	-0.7031648034787217	0.7415982407853837	-6.058285394010888	-0.2968881185149885	-1.1446079252369266	0.5508316882069495	0.6196875321687999	0.48516374994395595
TBC1D8B	0.7031575971996376	3.7215649952733236	-6.549335127311786	0.20618946004090066	-0.38255986891459226	0.7949387889963936	0.6196875321687999	0.4851682020346877
SMU1	0.7031385330033485	6.553466533050997	-6.838904927910837	0.09077573584832166	-0.16843054262473378	0.3499820143213771	0.6196875321687999	0.4851799801412898
SESTD1	0.7029882391541646	6.256428298026283	-6.829770550532366	0.1933015240512308	-0.3587808169784087	0.7453838650808703	0.6197379688601249	0.48527283920470354
QPCTL	-0.7029541344263542	3.7124538794565622	-6.531959091505726	-0.17337638520537402	-0.6685751943076041	0.32182242389685606	0.6197379688601249	0.4852939121920906
TMX2	0.7028795272113585	6.698431356623257	-6.841683344657029	0.1347217534957288	-0.2501122778613476	0.5195557848528052	0.6197493072671338	0.48534001306042995
MMS19	0.7027327365194059	5.956937248876973	-6.81913462216439	0.09446038814918367	-0.17542301485383116	0.3643437911521985	0.61977173852251	0.48543072426180767
FAM10A4	-0.7027306292403713	3.934201493544663	-6.58202444653736	-0.11426182283743103	-0.44072101548908343	0.21219736981422138	0.61977173852251	0.48543202655087403
DIRC2	0.7024365236479356	4.310655334596774	-6.644311063629043	0.1401455955672084	-0.2604341679427497	0.5407253590771666	0.6199199844874363	0.48561380160067236
C1orf172	-0.7024222831313442	4.474902126357961	-6.6688860521354805	-0.13928429624034422	-0.5374102692235312	0.2588416767428427	0.6199199844874363	0.4856226040642422
ARHGAP33	-0.7023215825807368	3.2992913857814514	-6.455917532540692	-0.2702022211266364	-1.0426507267014844	0.5022462844482116	0.6199519160662965	0.48568485244256887
CCDC45	-0.7019264462824715	4.6864331861861395	-6.7022886695191435	-0.169405153698035	-0.6539697165531719	0.31515940915710194	0.6202162016734319	0.48592915019999516
BAZ1A	-0.7015207458796676	6.102351471709051	-6.826029897402708	-0.12778246976084517	-0.49350136254252597	0.23793642302083562	0.620453844757857	0.48618005054805324
DRAP1	-0.70146891898078	5.913206764386299	-6.81311653832255	-0.1868549232951633	-0.7216812160490748	0.3479713694587482	0.620453844757857	0.48621210744234
EIF2AK4	0.7014253335591274	6.274753612193324	-6.831578308530057	0.12377859605279617	-0.2305292276012879	0.47808641970688026	0.620453844757857	0.4862390675828324
CD163	-0.7013843847012576	4.899432704439281	-6.7227208831959056	-0.3256459470019255	-1.2578397721003838	0.6065478780965328	0.620453844757857	0.48626439761232887
ULK3	-0.7010177645794199	5.1709737517118315	-6.758294538148805	-0.14353512404943558	-0.5546335392773667	0.2675632911784955	0.6206691580893162	0.48649121319114086
TBC1D3H	0.7009911215553226	-1.0906952951480888	-5.863182941966229	0.3029546867047075	-0.5647696842243934	1.1706790576338084	0.6206691580893162	0.486507698632052
PRMT7	0.7006995794154554	4.751978802967782	-6.70634274643	0.13831474125919385	-0.2580118838359381	0.5346413663543258	0.6208517510716374	0.4866881114106313
PRKAA1	-0.7005667952361708	5.836232399610191	-6.815121568136951	-0.16895360405500703	-0.6531644894294307	0.31525728131941666	0.6209090161486805	0.4867702935608845
XPR1	0.7004955113819166	6.040630455707617	-6.821488349147597	0.16987781495034415	-0.3170313471905359	0.6567869770912242	0.6209177276356964	0.48681441540879167
KCNE1	0.7004050709667802	-1.0219475053360574	-5.895467173326443	0.48209973503387615	-0.8998881894728125	1.8640876595405649	0.6209415641576319	0.48687039760227535
ZIM2	0.7002049396918545	-4.0524683126986405	-5.607216533190551	0.6674520195635196	-1.2464139419110019	2.5813179810380413	0.621052002099834	0.48699429065558153
EXOSC10	0.6996686534568111	6.250592284295715	-6.833706286453988	0.08963437653899664	-0.1675821221542002	0.3468508752321935	0.6214278975704299	0.4873263698845107
RPS6	-0.6994372426219154	10.235137846157409	-6.774634792411252	-0.18408883139870547	-0.7125283944415223	0.34435073164411134	0.6215467335040664	0.4874697030076304
FIP1L1	-0.6993976609185203	5.4001892434628145	-6.7820480645091274	-0.09709856194045585	-0.375842389756768	0.18164526587585628	0.6215467335040664	0.48749422179156776
TIFAB	-0.6991993375442852	-2.0511617197588077	-5.781580528834682	-0.4775058543155275	-1.8486854108832498	0.8936737022521948	0.6216204675784124	0.48761708301568507
SLC7A7	0.6991837788525685	3.9731909525034586	-6.587998127817784	0.23122301770249987	-0.4327590616381718	0.8952050970431715	0.6216204675784124	0.4876267223448435
ATP5G1	-0.6990665319046984	5.3862438220061515	-6.778464302711144	-0.16802503543553637	-0.6506081503204125	0.3145580794493398	0.6216654752877367	0.4876993656581632
C13orf1	0.6986891073967972	3.60155984153883	-6.51855530470786	0.1402033878085014	-0.2626909578839115	0.5430977335009143	0.6219159919206673	0.4879332493969776
GGT7	0.6984516105606277	3.9378440864075595	-6.577325885137445	0.23653977062014997	-0.4434219832595043	0.9165015244998043	0.6220559983531261	0.4880804542033177
TAS2R14	0.6982230806345258	-1.4594200480933712	-5.83708069791906	0.2620381664464816	-0.49146830792422314	1.0155446408171862	0.6221889301164915	0.48822212444276036
SNIP1	0.6980609324913067	4.171227423142283	-6.6282575081014246	0.1012835902974869	-0.19003110427064407	0.3925982848656179	0.6222694199802796	0.4883226571448849
NOD2	-0.6979226048554936	2.95654219950252	-6.398028968585327	-0.32001339573234766	-1.2406273016457767	0.6006005101810813	0.6223110452161457	0.4884084300920599
BTG1	-0.6978877007945251	7.443070768943538	-6.8449592489542415	-0.18217222072733374	-0.7062711170504387	0.34192667559577117	0.6223110452161457	0.488430074407483
EVC2	-0.6978114791904904	1.7596252391443	-6.2124612345116885	-0.34137469194152104	-1.3235971255468995	0.6408477416638573	0.6223236470582084	0.48847734194616976
DRAM1	-0.6975764823352412	4.867221898252778	-6.724042577150314	-0.1875829629420327	-0.7274890178739188	0.35232309198985345	0.6224616987589305	0.4886230872540074
CHPT1	0.6969467517671573	6.284177528290514	-6.833303163435907	0.25190400205076546	-0.47378761482733267	0.9775956189288636	0.622911728319734	0.4890137658178524
LOC100130015	-0.6966932242945295	-0.09409522235933394	-5.966475481122071	-0.24217121565532157	-0.9400782445186893	0.45573581320804607	0.6230644756536535	0.4891711006453189
XRCC1	0.6966231819793339	5.495344247928094	-6.7898950292077656	0.11555578650770304	-0.21749496076069558	0.44860653377610166	0.6230653239336402	0.48921457266126245
FGFR1OP	-0.6965249592080248	3.9679732938713093	-6.596581371959244	-0.1677828039273228	-0.6514285826928679	0.3158629748382223	0.6230653239336402	0.4892755385879404
TRPC6	0.6964570368623468	1.603826538791699	-6.184516789162675	0.24782113389245453	-0.46661045069934926	0.9622527184842583	0.6230653239336402	0.48931769979670114
ZNF513	-0.6964509921675156	4.047620601381939	-6.599271727275813	-0.1563614660216781	-0.6071323011932517	0.2944093691498954	0.6230653239336402	0.4893214519973742
NDUFC1	0.6960567356621229	5.196826000658301	-6.764410686271704	0.13573967454730074	-0.2558027270946586	0.52728207618926	0.6233293213429835	0.4895662183304621
CWF19L1	-0.6956829905302635	4.735565742273331	-6.708815272048404	-0.11166055836767086	-0.43391955272794247	0.21059843599260075	0.6235771459987992	0.4897983132355733
PPP1R16A	-0.695490496923358	5.136903786119254	-6.755049221758502	-0.1956703770118171	-0.7605429895729737	0.3692022355493395	0.6236572252125422	0.48991787512767815
CXCL13	-0.6954040779549768	2.3565776697746488	-6.354710260125272	-0.6227149120783668	-2.4206279009593614	1.1751980768026278	0.6236572252125422	0.48997155705441864
BACE1	0.6953782299524022	5.521728702358504	-6.794603016423574	0.15000298731463957	-0.2831042641805012	0.5831102388097804	0.6236572252125422	0.48998761400718005
STK11IP	-0.6952893211690392	4.445455258052378	-6.669315275394744	-0.13810638716498502	-0.5369152878557847	0.26070251352581464	0.6236572252125422	0.49004284696627376
CDKL5	0.6952802263605975	0.881701822826839	-6.111001119465663	0.3826965796105446	-0.7224282576335677	1.4878214168546569	0.6236572252125422	0.49004849714448584
ZNF574	-0.6945551277084651	4.8359213523175	-6.721773252538326	-0.11754000232915551	-0.4573182797614134	0.2222382751031024	0.6241480329736333	0.49049908306648915
EIF3G	-0.6945222204806252	6.742767718444776	-6.84909509346275	-0.1319861534550446	-0.51354266044296	0.24957035353287077	0.6241480329736333	0.4905195374940071
ARHGAP10	-0.6944786572580883	3.275352365186345	-6.466872746708366	-0.21941669502747452	-0.8537644437382209	0.4149310536832719	0.6241480329736333	0.4905466161857637
VAMP5	0.6942045412082695	3.740773827848601	-6.544133113932668	0.21524286157328687	-0.4072837827602518	0.8377695059068255	0.6243171434475026	0.4907170244022502
RNF167	0.6941078527436543	6.815692327668368	-6.849684928594807	0.12469248282479661	-0.2359940706436649	0.4853790362932581	0.6243459184795274	0.49077714000360684
ZCCHC8	0.693686251343294	4.836116611247826	-6.726589754332542	0.1162266010408386	-0.22017580057290703	0.4526290026545842	0.6246317225837112	0.491039316330222
LILRB1	0.6934768156561542	2.2163536530887895	-6.272651718203923	0.2797341455009812	-0.5301635669578693	1.0896318579598316	0.624749700616409	0.49116958444857617
KCNG3	-0.6929994870436638	-2.1813485583457815	-5.771609256046505	-0.45845811680033033	-1.786719022003014	0.8698027884023534	0.6250796803216944	0.49146655225773583
C9orf45	0.6928651194301976	2.667809639431694	-6.357455396930781	0.2677241687252061	-0.5080860891312633	1.0435344265816755	0.6251274289455836	0.49155016635528126
NRF1	-0.692818489801427	4.403647913216571	-6.665500351208427	-0.07406101905388951	-0.2886892525947018	0.14056721448692275	0.6251274289455836	0.49157918481588747
STAG3L1	0.6927159199521835	1.41243551309576	-6.153558803609401	0.28629618901749865	-0.5435106991949052	1.1161030772299025	0.6251415871383232	0.49164301921908204
MYO1F	0.6925948374445864	3.8283614067629643	-6.56357143356545	0.24012942463717346	-0.4559884210554135	0.9362472703297604	0.6251415871383232	0.4917183808823292
MAP1LC3B	-0.6925892253794361	6.381068770547329	-6.84387212022635	-0.1226707930083526	-0.47828743695504106	0.23294585093833586	0.6251415871383232	0.4917218739823468
LAMB1	-0.6925341492577425	7.560843347352791	-6.846683991375813	-0.19275355015622786	-0.7515811269273163	0.36607402661486055	0.6251415871383232	0.4917561555668777
ZNF277	-0.6924989775324194	4.3806590515951775	-6.666463865189398	-0.11421593127728613	-0.4453654940174069	0.21693363146283462	0.6251415871383232	0.49177804854881424
CCDC64B	0.6921670763644588	4.565573373786871	-6.683347645682215	0.2515290157001786	-0.4780860460784415	0.9811440774787987	0.6253405893185708	0.4919846701764615
C7orf70	-0.6921268548558566	4.801990188849813	-6.7242642694527	-0.10243098128026773	-0.39957176882041556	0.1947098062598801	0.6253405893185708	0.492009712917314
LCK	-0.6919650515254225	2.2129835826529747	-6.289728886066152	-0.41261456575112154	-1.6098430246125828	0.7846138931103397	0.625420898736364	0.49211046212282905
KIAA0652	0.6918005723226216	6.62515415398182	-6.848596098143886	0.09833748195517078	-0.18706306675386702	0.3837380306642086	0.6255033281048732	0.49221288917898187
ZNF697	0.6915387423901128	3.442192465987487	-6.5095104254797524	0.16633245196526314	-0.3165896820377621	0.6492545859682883	0.6256628104574856	0.49237596428975583
C16orf91	-0.6914759373876529	3.7162054782124287	-6.546186715377669	-0.15916952906093407	-0.6213371296820964	0.30299807156022834	0.6256647720516355	0.49241508546334123
PIGF	-0.6913072406262848	4.049491511945143	-6.610701757139735	-0.12491978296522799	-0.4877276976194516	0.23788813168899564	0.6257361893516049	0.4925201750044155
CXCL17	-0.6912539154482282	1.437718508151751	-6.16598075645694	-0.7148109098686737	-2.791015779380282	1.3613939596429345	0.6257361893516049	0.49255339646593566
MFSD3	-0.6912047330724443	4.2407728784312	-6.626094340801168	-0.21762478022365617	-0.8497720687106942	0.4145225082633819	0.6257361893516049	0.49258403806795703
ZNHIT6	-0.691082846671921	4.6942827945261385	-6.711326974460462	-0.10932647375751436	-0.426949415840418	0.20829646832538928	0.625784915425609	0.4926599802641971
C1orf83	0.6909669877262782	3.3658563179998384	-6.490437131170559	0.11472196909625865	-0.21863223090557682	0.4480761690980941	0.6258288718047688	0.4927321730023252
TRIM67	0.6906890992991916	-2.5573404430348408	-5.737467753045371	0.3778825699033117	-0.7205942468423043	1.4763593866489277	0.6260010757601133	0.4929053515444496
CTAGE1	0.6906069837652884	-2.228681804120084	-5.775886435415374	0.2564837106186275	-0.4891842096493819	1.002151630886637	0.6260183248042043	0.49295653192239774
MYO16	0.6897586333288226	-1.1781332600703829	-5.884539154948912	0.49381411403770004	-0.9436035942938245	1.9312318223692246	0.626642225696823	0.49348545725746207
C3	0.6894306066437161	8.39717445652092	-6.832286047780423	0.30847902296130414	-0.5898836823959667	1.206841728318575	0.626838406693762	0.4936900575707628
EYA2	-0.6893671511386164	3.4950788043190664	-6.4970242466378245	-0.4019066393734123	-1.57246004484323	0.7686467660964054	0.626838406693762	0.4937296421140841
CD300LF	0.6893075267230175	0.9398911821987733	-6.090153154745166	0.2753501806992672	-0.5266768071907961	1.0773771685893305	0.626838406693762	0.4937668383575665
STAP1	0.6892695300938082	-1.5484533491773749	-5.838193244411949	0.47968272231265807	-0.9175914538281766	1.8769568984534928	0.626838406693762	0.49379054307479775
NFKBIA	0.6891175523662795	6.859973351390346	-6.853754768733744	0.15107967769262576	-0.2890993786170658	0.5912587340023173	0.6269109773178911	0.4938853627314581
SH2D3A	-0.6889568043059157	3.7068849751151935	-6.542557230082587	-0.17927328995386205	-0.7017178748463947	0.3431712949386706	0.6269904958770793	0.4939856651600917
NCRNA00188	-0.6885201510482248	8.104020328754157	-6.841111408054056	-0.18731681910198628	-0.7335483376819584	0.3589146994779858	0.6272885679917005	0.49425818159057766
PPP1R16B	0.6884532795192518	2.822310631078122	-6.407254901252754	0.3221249891248039	-0.6173096748027156	1.2615596530523234	0.6272937292581957	0.49429992359564734
RSRC1	-0.6880076011102997	3.677486436526156	-6.54828447846303	-0.12054923800056727	-0.4723427862449885	0.23124431024385395	0.6275990051327325	0.4945781709517467
ERMN	-0.6876731383475958	0.14096543176748605	-6.004508916368489	-0.4644699066254525	-1.8205712862014691	0.8916314729505641	0.6278162035617644	0.49478704042867705
SLC15A3	0.6873911898068363	4.771027196740375	-6.7128689291352055	0.24147165316684438	-0.4638363812571171	0.9467796875908059	0.6279918079240221	0.4949631528760926
UBE2QL1	0.6873297033861742	1.8360778118373633	-6.2214592705871095	0.40699989403856973	-0.7819014575248631	1.5959012456020025	0.6279926875990121	0.4950015634864525
MLX	-0.6871030130416946	5.755085995684188	-6.818993207221148	-0.1067364059207554	-0.4186306493837412	0.20515783754223044	0.6280709186957796	0.49514319127349515
VSIG1	-0.6870793597163689	-0.666711146544831	-5.927421245538721	-0.43908176828535045	-1.7221659164041065	0.8440023798334055	0.6280709186957796	0.4951579702851515
TSIX	-0.6870498747042726	1.6730467330629815	-6.182604977508923	-0.5735532172648548	-2.249661579072959	1.1025551445432493	0.6280709186957796	0.4951763933765465
ARID3A	0.6868446864931921	1.9699276549297995	-6.2335243869992585	0.18987248609486107	-0.3651622085281414	0.7449071807178635	0.6281856931202833	0.49530461136835313
C12orf41	0.6867767099235504	4.922382816105305	-6.74208135456655	0.09256561048568646	-0.17804869319304922	0.36317991416442214	0.628191719977531	0.49534709258768794
TAS1R3	0.6864064472776653	-0.9422394536701956	-5.903671808460641	0.42857393117600306	-0.8250319873451952	1.6821798496972014	0.6284373456056337	0.49557851938750574
THYN1	-0.6861334490621388	4.742032621183813	-6.7181919733893904	-0.16109415220725953	-0.6324922450140242	0.3103039405995051	0.6285905526341942	0.49574919066129575
NAALAD2	0.6860924210635297	-0.9569638617960495	-5.901712575611002	0.25250385984821416	-0.48642399231255645	0.9914317120089848	0.6285905526341942	0.49577484307460884
GPR37L1	-0.6858463349658268	-1.1632544163548635	-5.866863406215201	-0.5086676137678228	-1.997767747280019	0.9804325197443735	0.6286329183240048	0.49592872166140667
